ID,SPECIMENID,CBL,CH,CBW,ADM,PDM,Original_Taxon,Clade,Clade1,Clade2,Combined_clade,Higher_level_taxonomy,Data_Source,Reference,Period,Lower_Stage,Upper_Stage,Group,Formation,Member,Max_ma,Min_ma,Mid_ma,Lat,Long,P_lat,P_Lon,Locality
593,FMNH PR2100,12.82,23.76,8.59,0.454545455,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
594,FMNH PR2100,13.17,23,7.05,0.454545455,0.526315789,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
595,FMNH PR2100,11.26,18.73,5.79,0.416666667,0.416666667,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
596,FMNH PR2100,12.88,18.71,5.25,0.416666667,0.416666667,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD96-01 (SUNY):˜Maastrichtian, Madagascar"
597,FMNH PR2278,16.9,37.63,8.67,0.5,0.537634409,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Mahajanga, Madagascar"
598,FMNH PR2278,17.1,35.01,8.81,0.416666667,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Mahajanga, Madagascar"
781,MC 1,9.11,14.18,5.61,0.454545455,0.416666667,Abelisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-38.8,-68,-41.7,-52.6,"Cantera de la Pala M?canica, Argentina (Cinco Saltos, Lago Pellegrini)"
782,MC 267,9.2,11.21,4.81,0.5,0.5,Abelisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-38.8,-68,-41.7,-52.6,"Cantera de la Pala M?canica, Argentina (Cinco Saltos, Lago Pellegrini)"
783,MC 5,11.58,22.61,6.88,0.476190476,0.5,Abelisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-38.8,-68,-41.7,-52.6,"Cantera de la Pala M?canica, Argentina (Cinco Saltos, Lago Pellegrini)"
784,"MC 689 (sure, see photo of F. Novas)",19.55,24.28,9.38,0.476190476,0.5,Abelisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-38.8,-68,-41.7,-52.6,"Cantera de la Pala M?canica, Argentina (Cinco Saltos, Lago Pellegrini)"
785,MC 709 (230),17.06,24.08,9.82,0.333333333,0.384615385,Abelisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-38.8,-68,-41.7,-52.6,"Cantera de la Pala M?canica, Argentina (Cinco Saltos, Lago Pellegrini)"
793,MCF-PVPH-236,17.98,36.37,11.29,0.384615385,0.333333333,Aucasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-37.9,-68.5,-40.8,-53,"Auca Mahuevo theropod site, Argentina"
794,MCF-PVPH-236,14.63,18.41,4.45,0.37037037,0.4,Aucasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Campanian,Campanian,Neuqu?n,Anacleto,NA,83.5,70.6,77.05,-37.9,-68.5,-40.8,-53,"Auca Mahuevo theropod site, Argentina"
796,MGUP MEGA002,13.01,16.63,6.69,0.5,0.384615385,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith & Lamanna, 2006",Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,31.3,-3.9,18.2,-3.7,"Efroud, Morocco"
798,MHNA.PV.2011.12.15 (holotype),15.11,34.98,8.79,0.333333333,0.416666667,Arcovenator,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Campanian,Campanian,NA,Lower Argiles Rutilantes,NA,83.5,70.6,77.05,43.5,5.7,34.2,6.5,"A8 motorway, Pourri?res, France"
799,MHNA.PV.2011.12.187 (referred),19.82,46.37,9.55,0.307692308,0.4,Arcovenator,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Campanian,Campanian,NA,Lower Argiles Rutilantes,NA,83.5,70.6,77.05,43.5,5.7,34.2,6.5,"A8 motorway, Pourri?res, France"
819,MMCH-PV 48,18.76,41,6.68,0.357142857,0.384615385,Skorpiovenator,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,Neuqu?n,Huincul,NA,99.6,89.8,94.7,-39.2,-68.8,-46,-45.7,"Bustingorry's farm, Neuqu?n, Argentina"
922,MUCPv 482,10.5,19.55,4.18,0.333333333,0.380952381,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Turonian,Turonian,Neuqu?n˜,Portezuelo,NA,93.5,85.8,89.65,-38.9,-69.6,-44.8,-48.1,"Neuqu?n, Argentina"
927,MUCPv 641,10.95,19.25,4.6,0.416666667,0.434782609,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Turonian,Turonian,Neuqu?n˜,Portezuelo,NA,93.5,85.8,89.65,-38.9,-69.6,-44.8,-48.1,"Neuqu?n, Argentina"
935,NA,16.5,33.3,8.4,0.333333333,0.357142857,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,31.3,-3.9,18.2,-3.7,"Efroud, Morocco"
993,"NHM R4190 (""Massospondylus rawesi"" of Lydekker, 1890)",15.36,24.67,7.35,0.588235294,0.5,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Maastrichtian,Maastrichtian,NA,Takli,NA,70.6,66,68.3,21.4,79,-26,61.5,"Takli, Nagpur"
1093,OCP 457,20.6,44.1,14.3,0.625,0.625,Chenanisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Longrich et al., 2017",Cretaceous,Maastrichtian,Maastrichtian,NA,Couche III,NA,72.1,66,69.05,32.8,-6.2,24.7,-6.8,"Khouribga, Morocco˜"
2013,UA 8716,12.41,27.05,9.26,0.5,0.5,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD99-33 (SUNY):˜Maastrichtian, Madagascar"
2014,UA 8716,12.51,27.69,8.3,0.5,0.454545455,Majungasaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"MAD99-33 (SUNY):˜Maastrichtian, Madagascar"
3748,UCPC 10,11.4,22,6.1,0.4,0.384615385,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Cenomanian,Cenomanian,NA,Kem Kem,NA,100.5,93.9,97.2,31.3,-3.9,18.2,-3.7,"Efroud, Morocco"
3851,WDC-CCPM-005,19,39,10,0.5,0.5,Chenanisaurus,Abelisauridae,Abelisauridae,Abelisauridae,Abelisauridae,Ceratosauria,Traupman et al 2021,"Buffetaut et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Couche III,NA,72.1,66,69.05,32.8,-6.2,24.7,-6.8,"Khouribga, Morocco˜"
102,95435,4.94,6.8,2.42,0.222222222,0.25,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
103,98203,4.62,11.64,2.5,0.166666667,0.333333333,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
104,99016,6.15,14.25,3.02,0.2,0.222222222,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
126,95345-1,5.3,6.96,2.28,0.166666667,0.2,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
127,96068-4,5.47,8.86,2.22,0.190114068,0.299401198,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
128,98312-1,4.47,7.46,3.93,0.294117647,0.344827586,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
129,98313-1,7.09,10.44,3.48,0.285714286,0.27027027,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
539,FMNH PR 2182,2.32,6.1,2.21,0.125,0.125,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
540,FMNH PR 2201,6.27,11.39,3.14,0.25,0.333333333,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
541,FMNH PR 2221,5.06,8.71,2.04,0.181818182,0.272776869,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
542,FMNH PR 2471,2.79,7.7,3.48,0.142857143,0.166666667,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
544,FMNH PR 2696 (big),4.64,11.84,2.45,0.25,0.333333333,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
919,MSNM V 5378,5.15,13.34,3.03,0.2,0.333333333,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Fanti & Therrien, 2007",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
1131,PVL 4061,3.04,4.98,1.81,0.153846154,0.2,Noasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,Salta˜,Lecho,NA,70.6,66,68.3,-26.1,-65.4,-28.6,-52,"Estancia ""El Brete"" (PVL) (Cretaceous of Argentina)"
2011,UA 8680,2.86,6.23,2.04,0.142857143,0.125,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
2015,UA 9091,2.76,4.34,1.37,0.1,0.142857143,Masiakasaurus,Noasauridae,Noasauridae,Noasauridae,Noasauridae,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Maastrichtian,Maastrichtian,NA,Maevarano,Anembalemba,72.1,66,69.05,-15.9,46.6,-30.1,38.4,"Berivotra, Madagascar"
450,BYU 881 12893,30.03,62.47,11.42,0.571428571,0.555555556,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Tithonian,NA,Morrisson,Brushy Basin,155.7,145,150.35,38.84,-110.79,NA,NA,"Agate Basin Quarry , Emery Co"
451,BYU 881 12893,27.52,59.96,9.75,0.5,0.484027106,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Tithonian,NA,Morrisson,Brushy Basin,155.7,145,150.35,38.84,-110.79,NA,NA,"Agate Basin, Emery Co"
809,MLP 26-39,23.03,60.54,11.74,0.476190476,0.434782609,Genyodectes,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Chubut,Cerro Barcino,Cerro CastaÏo,125,113,119,-44.5,-70,-45.4,-36.5,NA
814,MLP 26-39,16.61,34.33,11.21,0.333333333,0.384615385,Genyodectes,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Chubut,Cerro Barcino,Cerro CastaÏo,125,113,119,-44.5,-70,-45.4,-36.5,NA
815,MLP 26-39,21.48,46.02,12.57,0.428816467,0.434782609,Genyodectes,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Chubut,Cerro Barcino,Cerro CastaÏo,125,113,119,-44.5,-70,-45.4,-36.5,NA
816,MLP 26-39,18.88,37.82,10.57,0.476190476,0.384615385,Genyodectes,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Chubut,Cerro Barcino,Cerro CastaÏo,125,113,119,-44.5,-70,-45.4,-36.5,NA
817,MLP 26-39,19.91,41.69,10.32,0.4,0.416666667,Genyodectes,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Aptian,Chubut,Cerro Barcino,Cerro CastaÏo,125,113,119,-44.5,-70,-45.4,-36.5,NA
861,MNHN Pt369,17.8,32.3,6.4,0.277777778,0.333333333,Berberosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Pliensbachian,Pliensbachian,Toundoute,NA,NA,190.8,174.1,182.45,31.3,-6.6,26.6,-3.4,"Douar of Tazouda, locality B, Morocco"
862,MNHN Pt369,18.6,41.8,9.1,0.37593985,0.37037037,Berberosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Pliensbachian,Pliensbachian,Toundoute,NA,NA,190.8,174.1,182.45,31.3,-6.6,26.6,-3.4,"Douar of Tazouda, locality B, Morocco"
3761,UMNH VP 5278,31.11,66.46,13.27,0.434782609,0.444444444,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3762,UMNH VP 5278,33.8,72.84,11.95,0.461680517,0.454545455,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3763,UMNH VP 5278,27.46,54.13,8.68,0.434782609,0.454545455,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3764,UMNH VP 5278,20.98,41.42,9.73,0.384615385,0.428816467,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3765,UMNH VP 5278,18.61,32.26,14.28,0.384615385,0.5,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3766,UMNH VP 5278,21.99,39.16,9.21,0.416666667,0.416666667,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3767,UMNH VP 5278,17.62,30.29,7.38,0.4,0.428816467,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3768,UMNH VP 5278,25.47,51.32,15.1,0.555555556,0.555555556,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3769,UMNH VP 5278,29.61,61.71,12.88,0.454545455,0.5,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3770,UMNH VP 5278,32.95,75,14,0.390625,0.454545455,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3771,UMNH VP 5278,27.52,52.38,10.53,0.357142857,0.416666667,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3772,UMNH VP 5278,20.79,38.11,9.12,0.416666667,0.476190476,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Smith et al., 2005",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3774,"UMNH VP 5278 (= UMNH VP 7819 of Smith, 2005)",22.32,40.19,17.46,0.4,0.588235294,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
3775,"UMNH VP 5278 (= UMNH VP 7819 of Smith, 2005)",23.5,44.09,14.33,0.333333333,0.600240096,Ceratosaurus,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Non_abelisauroid_Ceratosauria,Ceratosauria,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3,-110.7,35,56.3,"Cleveland-Lloyd Dinosaur Quarry, Emery Co."
